-2.832596302032470703e-01,-7.695448994636535645e-01,-1.544259667396545410e+00,-1.493510246276855469e+00,-8.729053735733032227e-01,-6.918082833290100098e-01,-6.043370962142944336e-01,-8.290730714797973633e-01,-1.183205604553222656e+00,-5.880678892135620117e-01,-8.473008275032043457e-01,-1.172736287117004395e+00,-8.757649660110473633e-01,-8.438487052917480469e-01,-9.172118902206420898e-01,2.324473485350608826e-02,-1.079807505011558533e-01,-8.294283747673034668e-01,-8.976344466209411621e-01,-7.858737111091613770e-01
-4.693268835544586182e-01,-1.945214122533798218e-01,-6.830527186393737793e-01,-9.287943840026855469e-01,-3.998102545738220215e-01,-3.608773350715637207e-01,-2.339188456535339355e-01,-9.935334324836730957e-01,-2.406981140375137329e-01,-2.188305370509624481e-02,-5.918629467487335205e-02,1.814580857753753662e-01,2.542994022369384766e-01,-2.291394174098968506e-01,-1.011281371116638184e+00,-7.385571599006652832e-01,-5.177229642868041992e-01,-5.522749423980712891e-01,-2.807468473911285400e-01,-6.117453575134277344e-01
6.822951436042785645e-01,6.545714139938354492e-01,1.664512008428573608e-01,2.573404014110565186e-01,7.890171408653259277e-01,2.100745737552642822e-01,5.327752791345119476e-03,6.934917569160461426e-01,3.388302922248840332e-01,1.035859823226928711e+00,7.750810384750366211e-01,2.278185486793518066e-01,-1.151956915855407715e-01,6.317488551139831543e-01,7.695925831794738770e-01,4.175553321838378906e-01,3.168872594833374023e-01,-6.511042267084121704e-02,7.585069537162780762e-01,8.184319138526916504e-01
9.082978963851928711e-01,2.205217033624649048e-01,2.845913469791412354e-01,6.085773557424545288e-02,5.392781496047973633e-01,1.823708117008209229e-01,-2.674876898527145386e-02,8.382740616798400879e-01,-1.395476609468460083e-01,7.601270079612731934e-01,6.722556948661804199e-01,3.472544848918914795e-01,5.862782001495361328e-01,3.066321611404418945e-01,3.433818221092224121e-01,5.300453901290893555e-01,6.901864409446716309e-01,4.790770411491394043e-01,3.912741541862487793e-01,5.089070796966552734e-01
6.240863204002380371e-01,1.379525542259216309e+00,8.326120376586914062e-01,4.223317205905914307e-01,9.375364184379577637e-01,4.309951961040496826e-01,5.624322891235351562e-01,1.025712609291076660e+00,5.594685673713684082e-01,7.901166677474975586e-01,3.573354482650756836e-01,7.998141050338745117e-01,1.581348776817321777e-01,8.623679280281066895e-01,7.465630173683166504e-01,1.443692207336425781e+00,2.304618358612060547e-01,7.973677515983581543e-01,-2.137837186455726624e-02,1.079141139984130859e+00
8.973977565765380859e-01,1.020141124725341797e+00,7.076469063758850098e-01,-2.821130156517028809e-01,3.819087743759155273e-01,-4.235614091157913208e-02,9.545832872390747070e-01,3.268176615238189697e-01,3.959506284445524216e-03,7.087671756744384766e-01,3.220545351505279541e-01,5.474783778190612793e-01,5.719696283340454102e-01,3.942976593971252441e-01,9.362559318542480469e-01,4.832687079906463623e-01,7.772456407546997070e-01,6.686682701110839844e-01,1.256591796875000000e+00,7.265869379043579102e-01
-3.784030675888061523e-01,-6.288032531738281250e-01,-6.357268691062927246e-01,-5.667034387588500977e-01,-9.597965478897094727e-01,-8.126677274703979492e-01,-3.156310915946960449e-01,3.154004737734794617e-02,-6.392385363578796387e-01,-4.380882978439331055e-01,-8.222752213478088379e-01,-1.495288729667663574e+00,-1.180335402488708496e+00,-1.341788053512573242e+00,-9.156419634819030762e-01,-6.595819592475891113e-01,-1.452041625976562500e+00,-1.610750555992126465e-01,5.171516537666320801e-02,-5.586860179901123047e-01
-2.547396719455718994e-01,3.699802458286285400e-01,-1.837391108274459839e-01,-9.334849715232849121e-01,-4.437519237399101257e-02,-1.833269596099853516e-01,-7.325615286827087402e-01,-2.606418430805206299e-01,-1.449491828680038452e-01,-4.392729103565216064e-01,-4.469316601753234863e-01,1.369578540325164795e-01,-1.872628182172775269e-02,-8.152077794075012207e-01,-5.873126983642578125e-01,-7.332866191864013672e-01,-3.880566656589508057e-01,1.545817852020263672e-01,-1.078196242451667786e-01,-5.048176646232604980e-01
7.851971387863159180e-01,1.538008093833923340e+00,2.288989424705505371e-01,1.249493479728698730e+00,9.981176257133483887e-01,1.383548974990844727e+00,2.883879244327545166e-01,1.095229148864746094e+00,5.093799233436584473e-01,2.377012968063354492e-01,2.067871570587158203e+00,1.337216496467590332e+00,9.980602860450744629e-01,1.110916018486022949e+00,7.993927001953125000e-01,8.722294569015502930e-01,4.946567118167877197e-01,7.539680600166320801e-01,1.177100464701652527e-01,1.053609848022460938e+00
1.014371395111083984e+00,6.081275343894958496e-01,5.674325227737426758e-01,3.284587264060974121e-01,4.384109079837799072e-01,3.194187879562377930e-01,5.379379987716674805e-01,1.741410642862319946e-01,-4.794400557875633240e-02,1.261399835348129272e-01,3.453420102596282959e-01,4.953866004943847656e-01,-3.650505244731903076e-01,5.710259079933166504e-01,5.595833659172058105e-01,4.846072494983673096e-01,6.954860091209411621e-01,9.654578566551208496e-01,4.269057512283325195e-01,1.809451356530189514e-02
