5.417369604110717773e-01,5.281315743923187256e-02,9.779313206672668457e-01,1.153197214007377625e-01
7.267012000083923340e-01,6.399805843830108643e-02,7.701785564422607422e-01,9.346488863229751587e-02
5.776938796043395996e-01,5.166778713464736938e-02,9.394737482070922852e-01,1.090675219893455505e-01
5.747873783111572266e-01,5.467368289828300476e-02,9.056777954101562500e-01,9.888450056314468384e-02
6.434066891670227051e-01,6.357896327972412109e-02,8.867202401161193848e-01,1.201179400086402893e-01
6.336316466331481934e-01,5.180832371115684509e-02,8.610752820968627930e-01,9.740189462900161743e-02
7.073900699615478516e-01,5.769842490553855896e-02,8.380181193351745605e-01,1.108076572418212891e-01
7.247308492660522461e-01,6.596358120441436768e-02,7.766925096511840820e-01,1.004938334226608276e-01
6.395583152770996094e-01,5.355697870254516602e-02,8.670040369033813477e-01,1.026359274983406067e-01
5.986651182174682617e-01,5.438176915049552917e-02,8.982136249542236328e-01,1.033197939395904541e-01
6.024349331855773926e-01,5.266184732317924500e-02,9.024254083633422852e-01,1.054069399833679199e-01
5.115413665771484375e-01,4.546513408422470093e-02,1.024588584899902344e+00,1.095148473978042603e-01
5.621114373207092285e-01,5.081248655915260315e-02,9.621766805648803711e-01,1.121918112039566040e-01
5.762389302253723145e-01,5.096899345517158508e-02,9.453478455543518066e-01,1.052627712488174438e-01
7.259852886199951172e-01,6.710518151521682739e-02,7.680792808532714844e-01,9.521450102329254150e-02
7.062133550643920898e-01,6.285990774631500244e-02,7.816824316978454590e-01,9.569752216339111328e-02
6.794865131378173828e-01,6.366445869207382202e-02,8.121897578239440918e-01,1.027366742491722107e-01
7.083650827407836914e-01,6.161434203386306763e-02,8.235284686088562012e-01,1.082260161638259888e-01
7.587395906448364258e-01,6.252320855855941772e-02,7.473844885826110840e-01,9.125974774360656738e-02
7.224938273429870605e-01,6.580966711044311523e-02,7.721859812736511230e-01,9.682869166135787964e-02
6.278415322303771973e-01,5.210470408201217651e-02,9.237073659896850586e-01,1.177529096603393555e-01
6.429146528244018555e-01,6.634137779474258423e-02,8.838335871696472168e-01,1.203807815909385681e-01
6.532901525497436523e-01,5.815894901752471924e-02,8.374599218368530273e-01,9.713172167539596558e-02
6.429785490036010742e-01,5.249658599495887756e-02,8.612740635871887207e-01,1.025933176279067993e-01
6.610563993453979492e-01,5.606301501393318176e-02,8.452265858650207520e-01,1.054719537496566772e-01
7.550150156021118164e-01,6.109230965375900269e-02,7.435999512672424316e-01,8.837182074785232544e-02
6.249195933341979980e-01,5.379867181181907654e-02,9.186102151870727539e-01,1.154960095882415771e-01
5.451689958572387695e-01,5.111005157232284546e-02,9.789396524429321289e-01,1.123815104365348816e-01
7.228983044624328613e-01,6.368358433246612549e-02,7.711516022682189941e-01,9.362031519412994385e-02
6.132875680923461914e-01,5.952998995780944824e-02,8.971443176269531250e-01,1.106671392917633057e-01
7.531155347824096680e-01,7.328579574823379517e-02,7.255103588104248047e-01,8.633529394865036011e-02
6.012820005416870117e-01,5.421870574355125427e-02,9.003146886825561523e-01,1.005935892462730408e-01
6.026710271835327148e-01,4.985620826482772827e-02,9.500166177749633789e-01,1.134429425001144409e-01
7.298516631126403809e-01,6.576152145862579346e-02,7.752236723899841309e-01,9.921227395534515381e-02
5.168542861938476562e-01,4.645648226141929626e-02,1.028978347778320312e+00,1.109671443700790405e-01
5.718701481819152832e-01,5.559865012764930725e-02,9.088196158409118652e-01,1.020114868879318237e-01
5.926596522331237793e-01,5.199074372649192810e-02,9.121725559234619141e-01,1.017377823591232300e-01
6.422963738441467285e-01,5.276251211762428284e-02,8.632343411445617676e-01,1.032837703824043274e-01
6.666312813758850098e-01,5.463889986276626587e-02,8.246532678604125977e-01,9.852383285760879517e-02
5.638904571533203125e-01,5.485192313790321350e-02,9.116044044494628906e-01,1.023203283548355103e-01
5.702589154243469238e-01,5.477732047438621521e-02,9.174581766128540039e-01,1.041188538074493408e-01
5.426089167594909668e-01,5.305538326501846313e-02,9.717739224433898926e-01,1.138839423656463623e-01
6.791763901710510254e-01,6.518117338418960571e-02,8.095413446426391602e-01,1.044065654277801514e-01
6.607737541198730469e-01,5.656915903091430664e-02,8.412630558013916016e-01,1.033731698989868164e-01
5.474713444709777832e-01,5.345513299107551575e-02,9.724351763725280762e-01,1.120974421501159668e-01
6.451894044876098633e-01,5.459725856781005859e-02,8.430523872375488281e-01,9.356642514467239380e-02
6.550647020339965820e-01,5.544192716479301453e-02,8.469597101211547852e-01,1.033469811081886292e-01
6.456978917121887207e-01,5.626751482486724854e-02,8.393331766128540039e-01,9.655991196632385254e-02
6.791146397590637207e-01,6.409382820129394531e-02,8.102215528488159180e-01,1.017240807414054871e-01
6.139041185379028320e-01,5.710682272911071777e-02,9.185999035835266113e-01,1.150925382971763611e-01
7.063164710998535156e-01,5.748122557997703552e-02,8.407073020935058594e-01,1.135044544935226440e-01
4.657067656517028809e-01,4.386353865265846252e-02,1.134736537933349609e+00,1.198569908738136292e-01
5.992466211318969727e-01,5.189836025238037109e-02,9.042765498161315918e-01,1.017585396766662598e-01
