6.085798740386962891e-01,5.632974952459335327e-02,1.034915328025817871e+00,7.550960779190063477e-02
6.036951541900634766e-01,5.665292590856552124e-02,1.035097718238830566e+00,7.514277845621109009e-02
6.065393686294555664e-01,5.697015300393104553e-02,1.031962752342224121e+00,7.528944313526153564e-02
6.025907397270202637e-01,5.816350504755973816e-02,1.030342459678649902e+00,7.438325881958007812e-02
6.023523211479187012e-01,5.685700848698616028e-02,1.037094235420227051e+00,7.518810033798217773e-02
6.053336858749389648e-01,5.849962681531906128e-02,1.032400727272033691e+00,7.511540502309799194e-02
6.056810021400451660e-01,5.754814296960830688e-02,1.031568408012390137e+00,7.602086663246154785e-02
6.021384596824645996e-01,5.811953172087669373e-02,1.031706452369689941e+00,7.583560794591903687e-02
6.071695089340209961e-01,5.955726280808448792e-02,1.030414223670959473e+00,7.495619356632232666e-02
6.048428416252136230e-01,5.688466504216194153e-02,1.036603450775146484e+00,7.751556485891342163e-02
6.059674024581909180e-01,6.034724786877632141e-02,1.032988786697387695e+00,7.544869929552078247e-02
6.037880778312683105e-01,5.839447677135467529e-02,1.038106918334960938e+00,7.720050960779190063e-02
6.050661206245422363e-01,5.873802676796913147e-02,1.038119673728942871e+00,7.696779072284698486e-02
6.063814163208007812e-01,5.772363767027854919e-02,1.031748652458190918e+00,7.813346385955810547e-02
6.058234572410583496e-01,6.071482226252555847e-02,1.034145116806030273e+00,7.603555917739868164e-02
6.030433177947998047e-01,5.912176147103309631e-02,1.037004232406616211e+00,7.720094174146652222e-02
6.031510829925537109e-01,5.785709992051124573e-02,1.033133625984191895e+00,7.838574051856994629e-02
6.086396574974060059e-01,5.853118002414703369e-02,1.035343408584594727e+00,7.834703475236892700e-02
6.054919362068176270e-01,5.837224796414375305e-02,1.036846637725830078e+00,7.882507890462875366e-02
6.082400679588317871e-01,6.024305149912834167e-02,1.030834317207336426e+00,7.811223715543746948e-02
6.065760254859924316e-01,6.069153919816017151e-02,1.037821650505065918e+00,7.830138504505157471e-02
6.017879843711853027e-01,6.079328060150146484e-02,1.032168984413146973e+00,7.842781394720077515e-02
6.093264818191528320e-01,5.930469557642936707e-02,1.038506150245666504e+00,7.952827960252761841e-02
6.032065749168395996e-01,6.087788566946983337e-02,1.032044053077697754e+00,7.876176387071609497e-02
6.026736497879028320e-01,6.151691079139709473e-02,1.035971403121948242e+00,7.862257957458496094e-02
6.012127399444580078e-01,5.952604860067367554e-02,1.037544488906860352e+00,8.048835396766662598e-02
6.035732626914978027e-01,6.104357540607452393e-02,1.032644748687744141e+00,8.025337010622024536e-02
5.461853742599487305e-01,5.795535817742347717e-02,1.109568357467651367e+00,8.752068877220153809e-02
5.412681698799133301e-01,5.615506693720817566e-02,1.104745268821716309e+00,8.684662729501724243e-02
5.461922287940979004e-01,5.760256946086883545e-02,1.110071182250976562e+00,8.199080079793930054e-02
5.401317477226257324e-01,6.072275340557098389e-02,1.111577987670898438e+00,8.271034806966781616e-02
5.371878743171691895e-01,5.725181475281715393e-02,1.103436946868896484e+00,8.071789145469665527e-02
5.415689945220947266e-01,5.993720889091491699e-02,1.103101015090942383e+00,8.535557240247726440e-02
5.388383865356445312e-01,5.313711985945701599e-02,1.109392166137695312e+00,7.919994741678237915e-02
5.437004566192626953e-01,5.807466432452201843e-02,1.110340118408203125e+00,8.741589635610580444e-02
5.413078069686889648e-01,5.185727030038833618e-02,1.108458995819091797e+00,8.053403347730636597e-02
6.051391959190368652e-01,6.183508783578872681e-02,1.008074283599853516e+00,8.077749609947204590e-02
5.380691289901733398e-01,5.619747191667556763e-02,1.110465288162231445e+00,8.291070163249969482e-02
5.415340662002563477e-01,5.247220396995544434e-02,1.106721878051757812e+00,8.203911781311035156e-02
5.388763546943664551e-01,5.441410839557647705e-02,1.107607722282409668e+00,7.890856266021728516e-02
5.442752838134765625e-01,5.641750246286392212e-02,1.107996582984924316e+00,7.902785390615463257e-02
5.463736057281494141e-01,6.079290807247161865e-02,1.102739691734313965e+00,8.383999764919281006e-02
5.460791587829589844e-01,5.123796686530113220e-02,1.111045122146606445e+00,7.930517196655273438e-02
5.410055518150329590e-01,5.164242163300514221e-02,1.106818675994873047e+00,8.609536290168762207e-02
5.375940203666687012e-01,5.940920114517211914e-02,1.102981328964233398e+00,8.033003658056259155e-02
5.413566827774047852e-01,5.846096947789192200e-02,1.104708194732666016e+00,8.338432013988494873e-02
5.409728884696960449e-01,5.285542458295822144e-02,1.107469797134399414e+00,8.269874751567840576e-02
